# x y z Bx By Bz TempV
1.152464799999999968e+03 -2.711743500000000040e+03 -1.162376500000000078e+03 4.982985816531427803e-01 -1.129027643568749906e-01 -6.689055859604690901e-02 -1.989039091966836228e-03
1.151939300000000003e+03 -2.711728999999999814e+03 -1.162376500000000078e+03 5.322999378808046522e-01 -1.296199876370414117e-01 -6.059780562194178738e-02 -2.005314952532507959e-03
1.151421199999999999e+03 -2.711714100000000144e+03 -1.162376299999999901e+03 5.693791979749286414e-01 -1.482124430486606859e-01 -5.161630393469644057e-02 -1.990578207793047751e-03
1.150900699999999915e+03 -2.711703899999999976e+03 -1.162376099999999951e+03 6.092587840010601496e-01 -1.684267384645481702e-01 -3.959273973166867883e-02 -2.006109036779502898e-03
1.150376800000000003e+03 -2.711688799999999901e+03 -1.162375800000000027e+03 6.525668304885714477e-01 -1.907206783873214295e-01 -2.344638486513096060e-02 -1.978669157017537601e-03
1.149850899999999911e+03 -2.711674399999999878e+03 -1.162376099999999951e+03 7.000194635699649170e-01 -2.156536540876315411e-01 -2.213600002374273550e-03 -1.976197895227145736e-03
1.149327600000000075e+03 -2.711660400000000209e+03 -1.162375700000000052e+03 7.508460039609230474e-01 -2.430356110291420069e-01 2.546167613840235808e-02 -2.035368120814676478e-03
1.148808899999999994e+03 -2.711647899999999936e+03 -1.162375399999999900e+03 8.045051376593532755e-01 -2.729139405903592275e-01 6.043301288010179129e-02 -2.005435394637167853e-03
1.148290299999999888e+03 -2.711633299999999963e+03 -1.162375199999999950e+03 8.603249474617987724e-01 -3.058054716655029259e-01 1.046755219006212934e-01 -2.010038716413500154e-03
1.147776000000000067e+03 -2.711621500000000196e+03 -1.162375199999999950e+03 9.171057794808292751e-01 -3.412467166564024379e-01 1.594650122200061138e-01 -2.001141574097559973e-03
1.147259199999999964e+03 -2.711606999999999971e+03 -1.162375000000000000e+03 9.729211841951999062e-01 -3.796920275064545325e-01 2.266971505474121296e-01 -1.990466498316693228e-03
1.146736400000000003e+03 -2.711594700000000103e+03 -1.162374700000000075e+03 1.025217995537894611e+00 -4.216896223190350623e-01 3.092396607278654619e-01 -2.012316271984301939e-03
1.146217399999999998e+03 -2.711580899999999929e+03 -1.162374800000000050e+03 1.069559613203428627e+00 -4.664212898311607125e-01 4.068374057545536271e-01 -2.013364681477039855e-03
1.145691900000000032e+03 -2.711567900000000009e+03 -1.162374700000000075e+03 1.099721332236612614e+00 -5.131340311867856885e-01 5.162396558522618362e-01 -2.015599743030611294e-03
1.145178699999999935e+03 -2.711555800000000090e+03 -1.162374199999999973e+03 1.112106811311644794e+00 -5.610798951881135199e-01 6.336357770562934810e-01 -2.024497112950947742e-03
1.144664899999999989e+03 -2.711540199999999913e+03 -1.162374099999999999e+03 1.104198945772547624e+00 -6.088926919412726013e-01 7.519068710523757471e-01 -1.996005722400991372e-03
1.144135899999999992e+03 -2.711528699999999844e+03 -1.162373700000000099e+03 1.076420437693482279e+00 -6.569630282615293027e-01 8.664464862590059990e-01 -2.034759436417577123e-03
1.143611400000000003e+03 -2.711513199999999870e+03 -1.162373800000000074e+03 1.031986775353491037e+00 -7.038766707468637751e-01 9.712422540137928273e-01 -2.009244674821118997e-03
1.143090799999999945e+03 -2.711500700000000052e+03 -1.162373700000000099e+03 9.767297574046155395e-01 -7.483008064191122299e-01 1.060623006025585902e+00 -2.030676484274429074e-03
1.142572100000000091e+03 -2.711487500000000182e+03 -1.162373599999999897e+03 9.157035606472095912e-01 -7.894050656279638645e-01 1.134494103112748453e+00 -2.048437877896732914e-03
1.142052699999999959e+03 -2.711474099999999908e+03 -1.162373299999999972e+03 8.528453926448623656e-01 -8.267954249507784015e-01 1.194294811560131730e+00 -2.040085987930114961e-03
1.141534900000000107e+03 -2.711459100000000035e+03 -1.162373100000000022e+03 7.906230756189587261e-01 -8.609876108908579573e-01 1.242337291504141961e+00 -2.020619581829872016e-03
1.141001099999999951e+03 -2.711445299999999861e+03 -1.162372900000000072e+03 7.295111113912983170e-01 -8.925622259124559310e-01 1.281141493566713363e+00 -2.023279704049860735e-03
1.140474999999999909e+03 -2.711433500000000095e+03 -1.162372800000000097e+03 6.712680669395503230e-01 -9.212262518058284000e-01 1.312228626777651064e+00 -1.991564973089702054e-03
1.139956100000000106e+03 -2.711418599999999969e+03 -1.162372599999999920e+03 6.171146034704999561e-01 -9.462492250010712258e-01 1.336515231654095359e+00 -2.041911936447703222e-03
1.139433199999999943e+03 -2.711405200000000150e+03 -1.162372499999999945e+03 5.662027895559054169e-01 -9.687234532504436224e-01 1.355771010250609532e+00 -2.028287568352087761e-03
1.138901800000000094e+03 -2.711392800000000079e+03 -1.162372499999999945e+03 5.180859662342455207e-01 -9.888838863814034541e-01 1.371143192141374367e+00 -2.011671829441365883e-03
1.138383499999999913e+03 -2.711378900000000158e+03 -1.162372299999999996e+03 4.729047789639520549e-01 -1.006575972590030066e+00 1.383450630482143673e+00 -2.051825658905194472e-03
1.137853499999999940e+03 -2.711365699999999833e+03 -1.162371900000000096e+03 4.302976380254034949e-01 -1.022424191094561507e+00 1.392959207193298132e+00 -2.050178929686056160e-03
1.137326900000000023e+03 -2.711351900000000114e+03 -1.162371900000000096e+03 3.892758439180235563e-01 -1.036376622958588234e+00 1.400741686461099977e+00 -2.047458081094463006e-03
1.136807099999999991e+03 -2.711337100000000191e+03 -1.162371900000000096e+03 3.506444230776287196e-01 -1.048436874646706540e+00 1.406815530033720396e+00 -2.020388977086126116e-03
1.136287399999999934e+03 -2.711324700000000121e+03 -1.162371799999999894e+03 3.141820381507142712e-01 -1.058709257461964315e+00 1.411309664542116149e+00 -2.011465302063137131e-03
1.135757100000000037e+03 -2.711310500000000047e+03 -1.162371399999999994e+03 2.783407537696743761e-01 -1.067487768938895520e+00 1.414746508349758347e+00 -2.021859184329231549e-03
1.135235200000000077e+03 -2.711298200000000179e+03 -1.162371000000000095e+03 2.438090304699408739e-01 -1.074906957225088666e+00 1.417114038002473819e+00 -2.044705945461922688e-03
1.134720100000000002e+03 -2.711284400000000005e+03 -1.162370899999999892e+03 2.107323860523614145e-01 -1.080967620511355198e+00 1.418751353540468552e+00 -2.047325425728733529e-03
1.134192099999999982e+03 -2.711271000000000186e+03 -1.162370899999999892e+03 1.785432492014823458e-01 -1.085851842902359365e+00 1.419632012179083747e+00 -2.048199183848199798e-03
1.133675799999999981e+03 -2.711256899999999860e+03 -1.162371200000000044e+03 1.467594951006506165e-01 -1.089351979727174013e+00 1.420085376147205203e+00 -2.051033262853425073e-03
1.133152299999999968e+03 -2.711243500000000040e+03 -1.162371000000000095e+03 1.157850701513571251e-01 -1.091673106108590030e+00 1.419619257239530086e+00 -2.019648016771682757e-03
1.132634399999999914e+03 -2.711230599999999868e+03 -1.162370699999999943e+03 8.498030883905326183e-02 -1.092804403426470561e+00 1.418992901778857618e+00 -2.053566039164279183e-03
1.132126099999999951e+03 -2.711217000000000098e+03 -1.162370599999999968e+03 5.479228264690243211e-02 -1.092720673992461977e+00 1.418035294204369912e+00 -2.031331348993901421e-03
1.131611499999999978e+03 -2.711203700000000026e+03 -1.162370400000000018e+03 2.458929330787952214e-02 -1.091558552478814725e+00 1.416672177198956772e+00 -2.034662306459790286e-03
1.131080200000000104e+03 -2.711190300000000207e+03 -1.162370599999999968e+03 -6.495941721122804567e-03 -1.088892455545020121e+00 1.414928831228646100e+00 -1.971873037749768010e-03
1.130559299999999894e+03 -2.711175499999999829e+03 -1.162370300000000043e+03 -3.852282928491018027e-02 -1.085211898070908676e+00 1.412727518156063677e+00 -1.976099324287460424e-03
1.130043899999999894e+03 -2.711162600000000111e+03 -1.162369899999999916e+03 -7.060217112071856538e-02 -1.080516786249161365e+00 1.409912937177669745e+00 -1.996917392392124832e-03
1.129525200000000041e+03 -2.711149899999999889e+03 -1.162369899999999916e+03 -1.035926154941317345e-01 -1.074611160244993036e+00 1.406279314236869693e+00 -2.017497660471798387e-03
1.129000399999999900e+03 -2.711135600000000068e+03 -1.162369699999999966e+03 -1.376461349074082630e-01 -1.067245214664175545e+00 1.401933901973896335e+00 -2.025893689669793461e-03
1.128477599999999939e+03 -2.711123399999999947e+03 -1.162369300000000067e+03 -1.734970654979293980e-01 -1.058536676556120826e+00 1.396586930521439562e+00 -1.980955273242663694e-03
1.127957400000000007e+03 -2.711108700000000226e+03 -1.162369500000000016e+03 -2.107009327103432084e-01 -1.048326832304999900e+00 1.390019560581374547e+00 -1.976586057563949929e-03
1.127434799999999996e+03 -2.711095499999999902e+03 -1.162369099999999889e+03 -2.495985505542035465e-01 -1.036598498973952065e+00 1.381790024437017816e+00 -1.958055678971564947e-03
1.126912900000000036e+03 -2.711083000000000084e+03 -1.162368799999999965e+03 -2.904186051977856731e-01 -1.023497152444196256e+00 1.372305265368601201e+00 -1.981612322864157068e-03
1.126389799999999923e+03 -2.711067700000000059e+03 -1.162368999999999915e+03 -3.335329124554082814e-01 -1.008467925106242724e+00 1.360628558603792948e+00 -1.996710049170861458e-03
1.125870499999999993e+03 -2.711056399999999940e+03 -1.162368899999999940e+03 -3.791657631339285239e-01 -9.915316704205355824e-01 1.346113291000494039e+00 -1.970049526894131816e-03
1.125361900000000105e+03 -2.711042899999999918e+03 -1.162368699999999990e+03 -4.268366713565853177e-01 -9.727980947855484617e-01 1.328550092068750077e+00 -1.988480862759145311e-03
1.124852399999999989e+03 -2.711028999999999996e+03 -1.162368500000000040e+03 -4.769868140493089825e-01 -9.524442791877270054e-01 1.307406743206981803e+00 -2.026489950913387770e-03
1.124325800000000072e+03 -2.711015600000000177e+03 -1.162368300000000090e+03 -5.310042424656428173e-01 -9.291696128858927262e-01 1.280914897562476229e+00 -2.008461607704718592e-03
1.123805100000000039e+03 -2.711000500000000102e+03 -1.162368500000000040e+03 -5.891221137246389628e-01 -9.030819365772779772e-01 1.247293869024639124e+00 -1.969366547822694498e-03
1.123295599999999922e+03 -2.710988499999999931e+03 -1.162368199999999888e+03 -6.490713165214389013e-01 -8.744873250327437342e-01 1.206375298073701252e+00 -1.988005732440548037e-03
1.122781799999999976e+03 -2.710976400000000012e+03 -1.162367899999999963e+03 -7.107448243195687576e-01 -8.434097633524848536e-01 1.155876192309970074e+00 -2.001779587053855586e-03
1.122251600000000053e+03 -2.710963600000000042e+03 -1.162367700000000013e+03 -7.734111776654117865e-01 -8.086104466421468739e-01 1.092712626321552749e+00 -1.956222420840518332e-03
1.121728800000000092e+03 -2.710948800000000119e+03 -1.162367400000000089e+03 -8.338838547565916581e-01 -7.701676698005324173e-01 1.014941389537686423e+00 -1.983662169662370710e-03
1.121209299999999985e+03 -2.710934099999999944e+03 -1.162367600000000039e+03 -8.872573416487764542e-01 -7.289321433944999651e-01 9.224547730937294743e-01 -1.990016293396503974e-03
1.120680800000000090e+03 -2.710920300000000225e+03 -1.162367700000000013e+03 -9.285244537811426779e-01 -6.848189743404463625e-01 8.165392955739166903e-01 -2.033709133674105937e-03
1.120159300000000030e+03 -2.710907499999999800e+03 -1.162367500000000064e+03 -9.525619642721009361e-01 -6.388589213894010355e-01 7.018600954496646560e-01 -1.989851601998241567e-03
1.119645500000000084e+03 -2.710894600000000082e+03 -1.162367199999999912e+03 -9.567267357588729038e-01 -5.917966856708132273e-01 5.853779266083554145e-01 -1.982358141716249883e-03
1.119127099999999928e+03 -2.710881600000000162e+03 -1.162366999999999962e+03 -9.410816674148569927e-01 -5.446737775531248493e-01 4.724366709388214680e-01 -1.981627388912945379e-03
1.118599400000000060e+03 -2.710867200000000139e+03 -1.162366899999999987e+03 -9.091144314883506938e-01 -4.972271934067543087e-01 3.679118012324034681e-01 -1.979737226738687798e-03
1.118079300000000103e+03 -2.710853799999999865e+03 -1.162366899999999987e+03 -8.653472049787855891e-01 -4.516392113091963756e-01 2.768469510040357240e-01 -1.998762244084820779e-03
1.117556100000000015e+03 -2.710838999999999942e+03 -1.162366199999999935e+03 -8.148925856190714079e-01 -4.086688222828571138e-01 2.008589369193868879e-01 -2.003682234122448110e-03
1.117028999999999996e+03 -2.710825600000000122e+03 -1.162366299999999910e+03 -7.606020837533645773e-01 -3.681485124172059198e-01 1.377832182642058922e-01 -2.026479529789618293e-03
1.116520800000000008e+03 -2.710813700000000154e+03 -1.162365999999999985e+03 -7.071808633733741578e-01 -3.312246987635890094e-01 8.767272324339876743e-02 -1.993416602755428927e-03
1.116006800000000112e+03 -2.710800900000000183e+03 -1.162366099999999960e+03 -6.559092021526266025e-01 -2.977113198458132270e-01 4.846780920984337243e-02 -1.965863735137972617e-03
1.115481500000000096e+03 -2.710786300000000210e+03 -1.162365999999999985e+03 -6.062431591043999646e-01 -2.665661150865882845e-01 1.679926976042352485e-02 -2.005824162270102972e-03
1.114974300000000085e+03 -2.710773700000000190e+03 -1.162365500000000111e+03 -5.594522308468363736e-01 -2.380258571173635984e-01 -7.848224283848490718e-03 -2.002379871827106913e-03
1.114444300000000112e+03 -2.710759100000000217e+03 -1.162365199999999959e+03 -5.160959554172630526e-01 -2.122277599497367773e-01 -2.703809944810526417e-02 -2.014576413111725944e-03
1.113914399999999887e+03 -2.710746900000000096e+03 -1.162365399999999909e+03 -4.749637042948234300e-01 -1.882889916382058382e-01 -4.174327231850000208e-02 -2.007443178804912097e-03
1.113384199999999964e+03 -2.710731299999999919e+03 -1.162365199999999959e+03 -4.371667794321882350e-01 -1.665802507670293975e-01 -5.283808612311177016e-02 -1.987116674019029968e-03
1.112865099999999984e+03 -2.710719500000000153e+03 -1.162364600000000110e+03 -4.028438977559280487e-01 -1.470451600744311083e-01 -6.070668863235929164e-02 -2.007349029483953759e-03
1.112345800000000054e+03 -2.710706499999999778e+03 -1.162364499999999907e+03 -3.713570711862142493e-01 -1.293310710876785508e-01 -6.623813760935866324e-02 -1.996036082204080860e-03
1.111821799999999939e+03 -2.710691600000000108e+03 -1.162364499999999907e+03 -3.423249293573253915e-01 -1.132124671448520858e-01 -6.954722545407696077e-02 -1.967619133923671510e-03
1.111304000000000087e+03 -2.710678499999999985e+03 -1.162364600000000110e+03 -3.158125740805714510e-01 -9.851080288205354973e-02 -7.166590337210460016e-02 -2.015947055102677767e-03
1.110784799999999905e+03 -2.710666200000000117e+03 -1.162364600000000110e+03 -2.914089851045059687e-01 -8.509598168096385584e-02 -7.247409954700465007e-02 -2.006858130334118751e-03
1.110268100000000004e+03 -2.710652099999999791e+03 -1.162364399999999932e+03 -2.689513601899400919e-01 -7.278123386344310941e-02 -7.209636742413806643e-02 -1.983285753389184801e-03
1.109744599999999991e+03 -2.710639400000000023e+03 -1.162364000000000033e+03 -2.479193202372071136e-01 -6.158985392680472321e-02 -7.102841702125317624e-02 -2.008553022802491827e-03
1.109226200000000063e+03 -2.710625300000000152e+03 -1.162363900000000058e+03 -2.287528794301428303e-01 -5.140825536491071268e-02 -6.938703744401049367e-02 -1.987789402867346476e-03
1.109115199999999959e+03 -2.710620199999999841e+03 -1.162361799999999903e+03 -2.133782823462938572e-01 -4.310654600511228812e-02 -6.744485572967126585e-02 -1.953466004954267955e-03
1.109087399999999889e+03 -2.710622499999999945e+03 -1.162366299999999910e+03 -2.129729992186622234e-01 -4.305728303977027910e-02 -6.747096325118501214e-02 -2.007263404295542807e-03
1.109096299999999928e+03 -2.710622299999999996e+03 -1.162364399999999932e+03 -2.120148137379744835e-01 -4.249554517243621377e-02 -6.746953372928933546e-02 -2.002974394146045042e-03
1.109113000000000056e+03 -2.710338000000000193e+03 -1.162365700000000061e+03 -2.115161445502413418e-01 -4.273684385872120878e-02 -6.707451847710137194e-02 -1.997003412971900399e-03
1.109121300000000019e+03 -2.709807099999999991e+03 -1.162362699999999904e+03 -2.049321753175576410e-01 -4.383030696971264295e-02 -6.537921744260714874e-02 -1.996771829115338067e-03
1.109128999999999905e+03 -2.709605799999999817e+03 -1.162362000000000080e+03 -1.974865004185433481e-01 -4.516533422301176326e-02 -6.367242988853497043e-02 -2.016245799822796812e-03
1.109124600000000100e+03 -2.709616199999999935e+03 -1.162360300000000052e+03 -1.956610430537029932e-01 -4.536129162251657798e-02 -6.329901382905508966e-02 -2.031541236525905621e-03
1.109480600000000095e+03 -2.709635499999999865e+03 -1.162361300000000028e+03 -1.970587705993741279e-01 -4.615868194109055273e-02 -6.347633464141493043e-02 -1.986845263809947949e-03
1.109971399999999903e+03 -2.709642499999999927e+03 -1.162363000000000056e+03 -2.119616955675472092e-01 -5.507130463184675001e-02 -6.564878590361668265e-02 -2.009802593518923448e-03
1.110515200000000050e+03 -2.709653099999999995e+03 -1.162362000000000080e+03 -2.293324192774437997e-01 -6.550462873215975868e-02 -6.735567177316659215e-02 -2.030888576962920807e-03
1.111031600000000026e+03 -2.709673099999999977e+03 -1.162362499999999955e+03 -2.486209389353571109e-01 -7.726092525910022157e-02 -6.871758078218580257e-02 -2.029462622448978751e-03
1.111560899999999947e+03 -2.709685100000000148e+03 -1.162363700000000108e+03 -2.692928479871578573e-01 -9.004032821464910685e-02 -6.897488225610497181e-02 -1.995945237329638852e-03
1.112072899999999890e+03 -2.709693099999999959e+03 -1.162364700000000084e+03 -2.916274479322409352e-01 -1.040449174891264761e-01 -6.859857954301618044e-02 -2.056560365857054099e-03
1.112590099999999893e+03 -2.709711600000000089e+03 -1.162365399999999909e+03 -3.155920936802142363e-01 -1.193293919968750061e-01 -6.713987918575223257e-02 -2.015751989418366336e-03
1.113119200000000092e+03 -2.709726400000000012e+03 -1.162365900000000011e+03 -3.419039705933964446e-01 -1.363228877427514751e-01 -6.425620292672336309e-02 -2.005610628546513566e-03
1.113642800000000079e+03 -2.709738299999999981e+03 -1.162365800000000036e+03 -3.706147179336567454e-01 -1.549988946515679922e-01 -5.976941805669482716e-02 -2.018601044518713444e-03
1.114168899999999894e+03 -2.709748700000000099e+03 -1.162365800000000036e+03 -4.016336312648520201e-01 -1.757824191265384417e-01 -5.275684705715385364e-02 -2.022159865800356258e-03
1.114678799999999910e+03 -2.709766000000000076e+03 -1.162366099999999960e+03 -4.348446398856144479e-01 -1.986096724108734335e-01 -4.338347835270348063e-02 -1.997531414739584128e-03
1.115201499999999896e+03 -2.709780000000000200e+03 -1.162365800000000036e+03 -4.706942208128520044e-01 -2.237594366619229946e-01 -3.063075667382248943e-02 -2.017425392805783334e-03
1.115744699999999966e+03 -2.709790500000000065e+03 -1.162366099999999960e+03 -5.102908567051364086e-01 -2.522614568502272725e-01 -1.345490579784659572e-02 -1.994817635987408862e-03
1.116261199999999917e+03 -2.709806199999999990e+03 -1.162366600000000062e+03 -5.526093169685781792e-01 -2.839552377283734996e-01 8.784583911885536153e-03 -2.008827106634343638e-03
1.116791699999999992e+03 -2.709819899999999961e+03 -1.162366800000000012e+03 -5.969003697292234456e-01 -3.184984688144117948e-01 3.689458104434117230e-02 -1.965895476741175672e-03
1.117312400000000025e+03 -2.709831599999999980e+03 -1.162366899999999987e+03 -6.436258997745087918e-01 -3.569815574689348958e-01 7.293411419920117766e-02 -2.034823262011483530e-03
1.117839500000000044e+03 -2.709848199999999906e+03 -1.162367099999999937e+03 -6.909412133609285078e-01 -3.992638659431249626e-01 1.180351938912916482e-01 -1.982069062027422626e-03
1.118358300000000099e+03 -2.709860799999999927e+03 -1.162367199999999912e+03 -7.376541493261428162e-01 -4.451954849598214747e-01 1.737486421810773840e-01 -1.976331276288902355e-03
1.118878899999999931e+03 -2.709873500000000149e+03 -1.162367400000000089e+03 -7.811507787014821957e-01 -4.951386336198528859e-01 2.414602118669058606e-01 -1.969248637580968322e-03
1.119403900000000021e+03 -2.709886500000000069e+03 -1.162367799999999988e+03 -8.180980335417514793e-01 -5.487906887202069761e-01 3.221480746470946621e-01 -1.976653446620145471e-03
1.119920800000000099e+03 -2.709900399999999991e+03 -1.162367500000000064e+03 -8.441563871968191801e-01 -6.048417461446082832e-01 4.135878609995542465e-01 -1.976902780596239556e-03
1.120442199999999957e+03 -2.709914099999999962e+03 -1.162367500000000064e+03 -8.556347535284118955e-01 -6.622449428704436647e-01 5.133808106780296532e-01 -1.953771466469170128e-03
1.120962299999999914e+03 -2.709927799999999934e+03 -1.162367999999999938e+03 -8.495162040047697927e-01 -7.194884150697306024e-01 6.163291930889041037e-01 -1.946471955594427121e-03
1.121488100000000031e+03 -2.709940300000000207e+03 -1.162367999999999938e+03 -8.262025050631952583e-01 -7.752696229902071856e-01 7.162955462616626967e-01 -1.991683556932774372e-03
1.122004899999999907e+03 -2.709954499999999825e+03 -1.162368300000000090e+03 -7.882745397502143314e-01 -8.280892378424999922e-01 8.074488739261189707e-01 -1.979035235571427898e-03
1.122528700000000072e+03 -2.709966600000000199e+03 -1.162368600000000015e+03 -7.402101442182351665e-01 -8.770064545350880758e-01 8.867285566152939280e-01 -2.019871299035292962e-03
1.123064900000000080e+03 -2.709981900000000223e+03 -1.162368500000000040e+03 -6.852873986037208986e-01 -9.226277200108428111e-01 9.543911034723778775e-01 -2.024441866443414499e-03
1.123585600000000113e+03 -2.709994499999999789e+03 -1.162368600000000015e+03 -6.284353085047141851e-01 -9.634417330103569599e-01 1.009534003556648907e+00 -1.990867634519769523e-03
1.124111400000000003e+03 -2.710008699999999862e+03 -1.162368899999999940e+03 -5.725463326649467000e-01 -9.997847461143195558e-01 1.053589640352781132e+00 -2.021338137231398248e-03
1.124632800000000088e+03 -2.710022399999999834e+03 -1.162368999999999915e+03 -5.184619939668569932e-01 -1.032282513733303597e+00 1.088917219319392782e+00 -2.005562582737882051e-03
1.125151900000000069e+03 -2.710035499999999956e+03 -1.162369200000000092e+03 -4.672293407548742672e-01 -1.061016997358443126e+00 1.117223246469910114e+00 -1.966688435109432715e-03
1.125674899999999980e+03 -2.710047799999999825e+03 -1.162369300000000067e+03 -4.184031301667999747e-01 -1.086868559463793904e+00 1.140125345495617726e+00 -1.967391621485396758e-03
1.126196099999999888e+03 -2.710062899999999900e+03 -1.162369200000000092e+03 -3.722928583919999368e-01 -1.110061478236160637e+00 1.158561515707958289e+00 -2.019306519665814946e-03
1.126725799999999936e+03 -2.710076199999999972e+03 -1.162369899999999916e+03 -3.284521171149882290e-01 -1.130537353830440850e+00 1.173855604549441267e+00 -1.947702191445673924e-03
1.127252999999999929e+03 -2.710088200000000143e+03 -1.162369799999999941e+03 -2.868852509006823426e-01 -1.148894850073499674e+00 1.186145027125641072e+00 -2.006767900224705557e-03
1.127778199999999970e+03 -2.710103999999999814e+03 -1.162369699999999966e+03 -2.477763814287337329e-01 -1.165259885561627184e+00 1.196109249370219008e+00 -2.002736145742515031e-03
1.128301600000000008e+03 -2.710116599999999835e+03 -1.162369999999999891e+03 -2.104882710485647124e-01 -1.179219277652117537e+00 1.204235662516402572e+00 -2.006337074555604710e-03
1.128821099999999888e+03 -2.710128700000000208e+03 -1.162370400000000018e+03 -1.753955812411257253e-01 -1.191357348206227407e+00 1.210848912821976153e+00 -2.012588119798342304e-03
1.129329999999999927e+03 -2.710143799999999828e+03 -1.162370599999999968e+03 -1.421094311061817939e-01 -1.201711830676000181e+00 1.216297002402197514e+00 -2.001549604749420716e-03
1.129861100000000079e+03 -2.710155799999999999e+03 -1.162370799999999917e+03 -1.095404525428070042e-01 -1.210556070741666934e+00 1.221012889781652122e+00 -1.985835959513388045e-03
1.130391200000000026e+03 -2.710168799999999919e+03 -1.162370699999999943e+03 -7.753558824727058152e-02 -1.218444631327852967e+00 1.224569839812593930e+00 -1.966811852490310715e-03
1.130912800000000061e+03 -2.710183599999999842e+03 -1.162370699999999943e+03 -4.675276804132542929e-02 -1.224852002108431925e+00 1.227425160360213541e+00 -2.003991985208360312e-03
1.131448799999999892e+03 -2.710198800000000119e+03 -1.162371100000000069e+03 -1.653143455660464889e-02 -1.229759340391449962e+00 1.229841034500333441e+00 -2.017927415189966697e-03
1.131961399999999912e+03 -2.710211699999999837e+03 -1.162371300000000019e+03 1.289538426107784616e-02 -1.233304682998942026e+00 1.231489205688027111e+00 -1.998076700950409366e-03
1.132489499999999907e+03 -2.710224700000000212e+03 -1.162371399999999994e+03 4.154459158051764661e-02 -1.235849936149256978e+00 1.232891000488731459e+00 -2.006162575962248083e-03
1.133011700000000019e+03 -2.710237500000000182e+03 -1.162371499999999969e+03 7.021430613976331614e-02 -1.236868156442136435e+00 1.233844607657509806e+00 -1.998354812298237717e-03
1.133537299999999959e+03 -2.710252700000000004e+03 -1.162371699999999919e+03 9.887735413242856874e-02 -1.236664273551170368e+00 1.234481589504494714e+00 -1.972341152209820554e-03
1.134057199999999966e+03 -2.710265899999999874e+03 -1.162371799999999894e+03 1.274782581758571454e-01 -1.235256711126337725e+00 1.235202767035177951e+00 -1.980706774036989064e-03
1.134574800000000096e+03 -2.710277900000000045e+03 -1.162372200000000021e+03 1.563023792634939679e-01 -1.232561986041993407e+00 1.235229121239583838e+00 -2.034508264453076167e-03
1.135099200000000110e+03 -2.710293000000000120e+03 -1.162372200000000021e+03 1.856682948979881675e-01 -1.228640260821687313e+00 1.234648794917116099e+00 -2.019327435857006751e-03
1.135615399999999909e+03 -2.710305600000000140e+03 -1.162372399999999971e+03 2.157756183325000021e-01 -1.223386679484293138e+00 1.233714821083574664e+00 -1.992070539573022412e-03
1.136141399999999976e+03 -2.710319899999999961e+03 -1.162372599999999920e+03 2.466897247370117285e-01 -1.216540738500529351e+00 1.232072837609505367e+00 -2.009225852304497711e-03
1.136663700000000063e+03 -2.710333799999999883e+03 -1.162372399999999971e+03 2.786319863917364748e-01 -1.208261156495029853e+00 1.229598346930714126e+00 -2.041097106146616200e-03
1.137183299999999917e+03 -2.710346199999999953e+03 -1.162372699999999895e+03 3.116001662454674359e-01 -1.198462337863313465e+00 1.226291434429184646e+00 -2.014484826935050363e-03
1.137702700000000050e+03 -2.710359100000000126e+03 -1.162372800000000097e+03 3.457216996585868451e-01 -1.187020393211586589e+00 1.221759429091686666e+00 -2.034865622027142319e-03
1.138214799999999968e+03 -2.710372100000000046e+03 -1.162372900000000072e+03 3.809156808134633865e-01 -1.174093928566829037e+00 1.215896354486847741e+00 -2.029927870060974603e-03
1.138722400000000107e+03 -2.710386599999999817e+03 -1.162373299999999972e+03 4.174312523346908610e-01 -1.159226856849545628e+00 1.208971807330987858e+00 -2.023773360877684918e-03
1.139235799999999927e+03 -2.710400399999999991e+03 -1.162373599999999897e+03 4.558741046386264317e-01 -1.142076557486295441e+00 1.200011560669819177e+00 -2.033447296747785057e-03
1.139753699999999981e+03 -2.710412299999999959e+03 -1.162373700000000099e+03 4.966704759853011186e-01 -1.122717612231686646e+00 1.188654254198421523e+00 -2.039061572908113310e-03
1.140268900000000031e+03 -2.710425699999999779e+03 -1.162373700000000099e+03 5.397865261745060650e-01 -1.100685290321114618e+00 1.174386814286861425e+00 -2.006626390513825339e-03
1.140788099999999986e+03 -2.710438599999999951e+03 -1.162373900000000049e+03 5.859023943993572070e-01 -1.075884267051785637e+00 1.156770244948136961e+00 -2.063557355173468479e-03
1.141320400000000063e+03 -2.710453899999999976e+03 -1.162373700000000099e+03 6.351583609082105397e-01 -1.047575863534210505e+00 1.134217598953696005e+00 -2.008544777878115781e-03
1.141838799999999992e+03 -2.710465999999999894e+03 -1.162374099999999999e+03 6.870697610218203799e-01 -1.015410366579071910e+00 1.105847889628682745e+00 -2.035355934114668405e-03
1.142356199999999944e+03 -2.710479100000000017e+03 -1.162374600000000100e+03 7.406748395017856978e-01 -9.800972971330356165e-01 1.070647367402398631e+00 -2.021548982085458711e-03
1.142881900000000087e+03 -2.710493500000000040e+03 -1.162374600000000100e+03 7.959494665057987861e-01 -9.405943453026922585e-01 1.026625110185538370e+00 -2.018301450536324950e-03
1.143399300000000039e+03 -2.710507200000000012e+03 -1.162374600000000100e+03 8.515426880065151138e-01 -8.965120066473951654e-01 9.714508944542754598e-01 -2.030970676960879712e-03
